,mic_0,mic_1,mic_2,mic_3,mic_4,mic_5,mic_6,output_angle
3832,-1,-1,-2,-1,-2,-1,-2,30
3833,-2,-3,-2,-1,-1,-1,-2,30
3834,-1,-2,-2,0,-2,-1,-1,30
3835,-1,-2,-2,-2,-1,-2,-1,30
3836,-1,-3,-2,-1,-1,0,-1,30
3837,0,-2,-2,-1,0,-1,-1,30
3838,-1,-1,-3,-1,-2,-1,-1,30
3839,-1,-1,-2,-1,-2,-2,-1,30
3840,-2,-1,-2,-1,-2,-1,-2,30
3841,-1,-2,-3,-1,-2,-1,-1,30
3842,-1,-1,-2,-1,-2,-2,0,30
3843,-1,-1,-3,-1,-2,-1,-1,30
3844,-1,-1,-3,-1,-1,-2,-1,30
3845,-1,-2,-3,-1,-2,-2,-1,30
3846,-1,-2,-3,-1,-2,-1,-1,30
3847,-2,-2,-2,-2,-1,-2,-2,30
3848,-1,-2,-2,-1,0,-1,-1,30
3849,-1,-1,-2,0,-1,-1,-2,30
3850,-1,-2,-2,-1,-2,-1,-1,30
3851,-1,-2,-2,-1,-1,-2,-1,30
3852,-1,-2,-2,-1,-2,-1,-1,30
3853,-1,0,-3,-1,-2,-2,-1,30
3854,-1,-1,-2,-1,-1,-1,-1,30
3855,-2,0,-2,0,-1,-2,-1,30
3856,0,-1,-1,-1,-1,0,-1,30
3857,-1,-1,-2,0,-1,-2,0,30
3858,-1,-2,-2,-1,-2,-1,0,30
3859,0,0,-1,-1,-1,-1,-1,30
3860,0,-1,-2,-1,0,-1,-1,30
3861,-1,-1,-1,-1,-1,-1,-1,30
3862,-1,-1,-1,0,0,-1,0,30
3863,2,-2,-1,-1,-1,-1,-1,30
3864,0,0,-1,0,0,0,0,30
3865,1,-1,-1,0,0,-1,-1,30
3866,0,0,-1,0,1,0,-1,30
3867,0,-1,0,1,0,0,0,30
3868,0,0,0,1,1,1,0,30
3869,0,0,-1,0,0,0,1,30
3870,0,0,-1,0,0,1,0,30
3871,0,-1,-1,0,-1,-1,0,30
3872,-1,-1,-1,-1,-2,0,-1,30
3873,-2,-1,-1,-1,-1,0,0,30
3874,-2,-2,-1,-1,-2,-1,-1,30
3875,-1,-2,-2,-2,-1,-1,-1,30
3876,0,-2,-2,-2,-1,-1,-1,30
3877,-1,-1,-2,-2,-1,0,-1,30
3878,-1,-1,-2,-1,-1,-1,-2,30
3879,-1,-1,-2,-1,-1,0,-2,30
3880,-1,-2,-3,-2,-1,0,-1,30
3881,-1,-2,-2,-1,-1,1,-1,30
3882,-1,-2,-2,0,-1,0,-1,30
3883,-2,-2,-2,-1,0,0,-1,30
3884,-1,0,-2,-1,-1,0,-2,30
3885,-1,-1,-2,-1,-1,-1,-1,30
3886,-1,0,-2,-1,0,-1,-1,30
3887,-1,-1,-2,0,-1,-1,-1,30
3888,-1,0,-2,-2,-1,0,-1,30
3889,-1,0,-1,-1,-2,1,0,30
3890,-1,-1,-1,0,-1,0,-1,30
3891,0,0,-1,-1,-1,0,0,30
3892,0,1,0,1,-1,1,0,30
3893,0,0,0,-1,0,0,0,30
3894,1,0,-1,1,0,0,-1,30
3895,0,1,-1,1,0,1,0,30
3896,1,0,1,0,0,0,0,30
3897,0,0,-1,1,-1,1,1,30
3898,0,0,-1,0,0,0,1,30
3899,0,0,0,0,-1,0,0,30
3900,-1,0,-2,0,-1,2,0,30
3901,0,0,-1,-1,0,-1,0,30
3902,0,0,-2,0,-1,0,0,30
3903,0,-2,-2,0,-1,0,0,30
3904,0,-1,-1,0,0,0,0,30
3905,-1,1,-1,0,0,0,0,30
3906,-1,-1,-1,0,1,1,0,30
3907,0,0,0,0,0,1,0,30
3908,0,-1,0,0,0,0,1,30
3909,1,0,0,0,1,0,0,30
3910,2,1,0,1,0,0,1,30
3911,1,1,-1,0,0,1,1,30
3912,0,1,0,0,0,0,1,30
3913,1,0,0,0,-1,1,1,30
3914,0,1,1,1,0,0,1,30
3915,0,1,0,1,1,0,0,30
3916,1,0,1,1,0,1,0,30
3917,1,1,1,1,0,1,1,30
3918,1,1,-1,1,0,1,1,30
3919,0,1,0,1,0,0,1,30
3920,1,1,0,0,1,0,0,30
3921,-1,1,-1,-1,0,0,0,30
3922,0,0,0,0,0,0,0,30
3923,-1,0,-2,0,-1,0,1,30
3924,0,0,0,-1,0,1,0,30
3925,0,1,-1,-1,-1,1,0,30
3926,-1,1,0,0,-1,0,1,30
3927,0,0,0,-1,0,-1,0,30
3928,0,0,-1,-1,0,0,-1,30
3929,1,-1,-1,-1,-1,-1,-1,30
3930,0,-1,-2,-2,0,0,1,30
3931,-1,0,-1,-1,0,0,1,30
3932,0,0,-1,-1,-1,0,0,30
3933,0,0,-1,-1,-1,0,0,30
3934,0,0,-1,-1,-1,1,0,30
3935,-1,0,-1,0,0,0,-1,30
3936,0,0,-1,0,0,0,0,30
3937,0,0,0,-1,0,0,1,30
3938,0,1,0,1,-1,0,0,30
3939,1,1,0,0,0,1,0,30
3940,0,1,0,0,1,1,2,30
3941,0,1,1,0,-1,0,1,30
3942,1,1,0,0,1,2,0,30
3943,1,0,1,0,1,1,1,30
3944,1,1,0,0,1,0,1,30
3945,0,1,1,1,0,1,0,30
3946,0,1,0,0,0,2,1,30
3947,0,0,1,1,1,2,1,30
3948,0,1,-1,1,1,1,1,30
3949,0,1,0,0,1,1,0,30
3950,0,0,0,0,1,0,1,30
3951,1,1,0,0,1,1,-1,30
3952,-1,0,1,0,1,0,0,30
3953,0,0,0,0,-1,1,0,30
3954,-1,1,0,0,0,0,-1,30
3955,0,1,0,0,-1,1,0,30
3956,0,1,-1,-1,0,1,0,30
3957,0,0,0,-1,-1,0,0,30
3958,0,0,-1,-1,0,0,-1,30
3959,0,0,-1,-1,-1,0,0,30
3960,-1,0,-1,-1,-1,-1,0,30
3961,0,0,-1,-1,0,0,1,30
3962,-1,0,1,-1,-1,0,0,30
3963,-1,0,0,-2,-1,0,0,30
3964,-2,0,-1,-1,-1,-1,0,30
3965,-1,0,-1,-1,0,-2,-1,30
3966,-1,0,-1,-2,0,-1,-1,30
3967,-1,0,0,-1,0,0,-1,30
3968,-1,0,0,-1,-1,-1,0,30
3969,-1,0,-1,-1,0,-1,0,30
3970,0,0,-1,-1,0,0,0,30
3971,-1,0,0,0,0,0,-1,30
3972,0,0,1,-2,0,0,-1,30
3973,0,0,0,-1,0,0,0,30
3974,1,1,0,-1,0,0,1,30
3975,0,1,0,0,0,1,1,30
3976,1,1,-1,-1,-1,1,1,30
3977,0,1,0,-1,1,0,1,30
3978,-1,1,0,-1,-1,0,0,30
3979,0,-1,-1,0,-1,0,0,30
3980,-1,1,0,-1,0,-1,0,30
3981,-1,0,0,-1,-1,-2,-1,30
3982,-1,0,-1,-1,0,-1,-1,30
3983,-1,1,-1,-1,0,-1,-1,30
3984,0,0,-1,-1,-1,-1,-1,30
3985,0,0,0,-1,-1,0,-1,30
3986,-1,0,0,-1,-1,-1,0,30
3987,0,0,0,-2,-1,0,-1,30
3988,-1,1,1,-1,-1,0,0,30
3989,0,1,-1,-1,-1,-1,0,30
3990,-2,0,-1,-2,0,-1,0,30
3991,0,1,-1,0,0,-1,-1,30
3992,0,0,0,-1,-1,0,-1,30
3993,-1,1,-1,-1,-1,0,0,30
3994,-1,0,0,-1,0,0,-1,30
3995,0,-1,0,-1,0,-1,-1,30
3996,0,-1,0,-1,-1,0,-1,30
3997,-1,-1,-1,-2,-1,-1,-2,30
3998,-2,-1,-1,-1,-1,-2,-2,30
3999,-3,-1,-1,-2,-2,-1,-2,30
4000,-2,-2,-2,-1,-2,-2,-2,30
4001,-2,-1,-2,-2,-2,-2,-1,30
4002,-2,-2,-2,-2,-2,-2,-1,30
4003,-2,-2,-2,-2,-3,-2,-1,30
4004,-2,-1,-2,-2,-2,-3,-2,30
4005,-2,-1,-2,-2,-2,-2,-2,30
4006,-1,-1,-1,-2,-1,-1,-3,30
4007,0,-1,-1,-1,-2,-1,-2,30
4008,-2,0,-2,-1,-2,-2,-1,30
4009,0,-1,-1,-2,-1,-2,-1,30
4010,-1,-1,0,-2,-1,-1,-1,30
4011,-1,-1,-1,0,-1,0,-1,30
4012,0,1,0,-1,0,-1,-1,30
4013,0,0,-1,-1,0,0,-1,30
4014,1,0,0,0,1,0,0,30
4015,1,0,1,0,-1,0,0,30
4016,0,0,1,1,0,0,1,30
4017,1,0,0,1,1,1,1,30
4018,0,0,0,1,1,1,0,30
4019,-1,1,0,0,0,0,1,30
4020,0,1,1,0,0,0,1,30
4021,1,1,1,1,0,1,1,30
4022,1,1,0,1,0,0,1,30
4023,-1,0,0,0,1,0,1,30
4024,0,-1,0,-1,1,1,0,30
4025,0,0,-1,0,1,0,0,30
4026,0,0,-1,1,-1,0,-1,30
4027,-1,0,0,0,0,0,-1,30
4028,-1,0,-1,0,0,0,0,30
4029,0,0,0,-1,-1,0,0,30
4030,-1,0,-1,-1,0,0,0,30
4031,0,0,-2,0,-1,0,-1,30
4032,-1,1,0,0,1,0,0,30
4033,0,1,0,0,0,1,1,30
4034,1,1,1,1,2,-1,1,30
4035,0,1,0,0,0,1,1,30
4036,0,1,0,1,2,1,0,30
4037,1,0,1,0,1,0,1,30
4038,2,1,1,1,1,1,1,30
4039,0,1,1,1,2,1,1,30
4040,2,2,1,1,1,1,1,30
4041,2,2,1,1,1,1,2,30
4042,2,1,0,2,2,0,1,30
4043,2,1,0,0,1,1,1,30
4044,1,1,1,1,1,1,2,30
4045,1,1,-1,1,2,1,1,30
4046,1,0,0,1,1,1,1,30
4047,0,1,0,1,0,1,1,30
4048,0,1,0,1,0,1,1,30
4049,1,0,1,1,1,2,1,30
4050,1,1,0,0,1,2,0,30
4051,1,1,1,0,0,1,0,30
4052,1,0,0,-1,1,1,1,30
4053,0,0,0,0,0,1,1,30
4054,0,0,-1,0,0,1,0,30
4055,-1,-1,0,0,0,-1,2,30
4056,0,-1,-1,0,-1,0,1,30
4057,-1,-1,-1,-1,0,0,0,30
4058,-1,-1,-2,-1,-1,-1,0,30
4059,-1,0,-1,-2,-2,-1,-1,30
4060,-1,-1,-2,-1,-1,-1,-1,30
4061,-1,-1,0,-1,-1,-1,0,30
4062,-2,-1,-1,-2,-2,0,0,30
4063,-1,-1,-1,-1,-1,-1,-1,30
4064,-1,-1,1,-1,0,-1,0,30
4065,0,0,-1,0,-1,-1,0,30
4066,0,-1,0,0,-1,0,0,30
4067,-1,0,0,0,0,0,0,30
4068,0,-1,0,1,0,-1,0,30
4069,0,-1,0,0,0,0,0,30
4070,0,0,-1,0,0,-1,0,30
4071,-1,-1,0,-1,0,0,0,30
4072,0,0,0,-1,-1,0,-1,30
4073,-1,-1,-1,0,0,0,-1,30
4074,0,-1,0,-2,1,-1,-1,30
4075,-1,-1,-1,0,-1,-1,-1,30
4076,-1,-1,-1,0,-2,-1,0,30
4077,-1,-1,-1,-1,-1,0,-2,30
4078,1,-1,-1,0,-1,-2,0,30
4079,-2,0,0,0,-1,0,-1,30
4080,-1,0,-1,0,0,0,0,30
4081,-1,-1,-1,-1,-1,0,-1,30
4082,-1,-1,-1,-1,-1,0,-1,30
4083,-1,-2,-1,0,-1,-1,-1,30
4084,-1,-1,-1,0,0,-1,-1,30
4085,-1,-1,-1,0,0,0,-1,30
4086,-1,-1,-1,0,-2,-1,-1,30
4087,-2,-1,-1,-1,0,-2,-2,30
4088,-2,-2,-1,-1,0,-1,-2,30
4089,-2,-2,-2,-1,-1,-2,-2,30
4090,-3,-2,-2,-2,-1,-3,-2,30
4091,-2,-2,-2,-1,0,-2,-2,30
4092,-2,-2,-3,-2,-1,-2,-2,30
4093,-2,-3,-2,-2,-1,-3,-3,30
4094,-3,-3,-2,-2,-2,-2,-3,30
4095,-2,-2,-2,-2,-2,-2,-1,30
4096,-2,-2,-1,-2,-1,-1,-2,30
4097,-2,-2,-1,-1,-1,-2,-2,30
4098,-1,-2,0,0,0,-2,-1,30
4099,-1,-1,0,0,0,-2,-1,30
4100,-1,-1,0,-1,-1,0,-1,30
4101,-1,0,0,0,0,-1,-1,30
4102,-1,0,-1,0,0,-1,0,30
4103,0,-1,-1,-1,-1,0,0,30
4104,-1,-1,0,-1,-1,-1,0,30
4105,-1,-1,0,-1,-1,-1,-1,30
4106,-2,-1,-1,0,0,0,0,30
4107,-1,-1,-1,0,-1,-1,-1,30
4108,-1,-1,-1,0,0,0,-1,30
4109,-1,-1,0,1,1,0,1,30
4110,0,-1,0,1,0,0,-1,30
4111,0,-1,1,1,1,0,0,30
4112,0,-1,0,2,1,-1,0,30
4113,1,0,1,1,1,0,0,30
4114,1,1,1,1,0,0,1,30
4115,1,1,0,2,1,-2,0,30
4116,0,0,1,1,2,0,1,30
4117,1,1,0,1,1,-1,1,30
4118,1,0,2,2,2,0,2,30
4119,1,2,1,2,2,0,1,30
4120,0,1,2,2,0,0,1,30
4121,1,1,1,1,2,1,0,30
4122,1,1,0,0,0,0,1,30
4123,0,0,1,0,1,0,0,30
4124,0,0,0,1,1,0,0,30
4125,0,0,-1,0,1,-1,0,30
4126,-1,-1,0,0,1,0,0,30
4127,-1,-1,0,0,0,-2,-1,30
4128,0,0,0,0,0,-2,0,30
4129,-1,-2,-1,0,0,-2,0,30
4130,-1,-1,0,0,0,-1,-1,30
4131,-1,-2,0,0,1,-1,-1,30
4132,-1,0,-2,0,1,0,0,30
4133,-1,-1,0,1,1,-1,0,30
4134,0,-1,0,-1,0,-1,-1,30
4135,0,-1,0,0,0,0,0,30
4136,0,-1,1,1,1,-1,1,30
4137,0,-1,0,1,0,0,0,30
4138,0,0,0,0,2,0,0,30
4139,1,-1,1,1,0,-1,0,30
4140,1,0,0,1,1,-1,1,30
4141,1,0,1,1,1,0,0,30
4142,1,-1,1,0,-1,1,0,30
4143,-1,0,1,0,0,0,0,30
4144,-1,0,0,0,0,0,-1,30
4145,0,0,0,0,0,0,0,30
4146,-1,-1,1,-1,0,0,-1,30
4147,0,0,1,1,0,0,-1,30
4148,0,0,0,0,1,-1,0,30
4149,-1,0,0,1,0,-1,0,30
4150,0,0,0,0,1,-1,0,30
4151,0,-1,0,0,1,-1,0,30
4152,0,0,1,0,0,0,0,30
4153,-1,-1,0,0,0,-1,-1,30
4154,-1,-1,0,-1,-1,-2,0,30
4155,-2,-1,-1,0,0,-2,0,30
4156,-1,-1,0,0,0,-1,-1,30
4157,-1,-1,0,0,0,-2,-1,30
4158,-1,0,0,0,1,-1,-1,30
4159,-1,0,-1,0,0,-1,-1,30
4160,-1,0,0,-1,-1,-2,-1,30
4161,-2,-1,0,-1,0,-1,-1,30
4162,-1,0,0,0,0,-2,-1,30
4163,-2,0,1,0,0,-1,0,30
4164,-1,-1,1,-1,0,0,0,30
4165,-1,0,0,0,-1,-1,0,30
4166,-1,0,1,1,0,0,0,30
4167,1,1,1,1,0,-1,0,30
4168,-1,1,0,0,0,-2,0,30
4169,0,1,1,0,0,0,0,30
4170,-1,0,1,-1,1,-1,-1,30
4171,-1,0,1,-1,0,-1,0,30
4172,0,1,0,0,-1,-1,-1,30
4173,0,0,1,1,-1,-1,-1,30
4174,-1,0,0,0,0,-1,0,30
4175,0,0,-1,0,0,0,-1,30
4176,0,0,0,-1,-1,-1,0,30
4177,-1,1,0,-1,0,-1,0,30
4178,0,1,0,0,0,0,0,30
4179,0,1,1,0,1,-1,1,30
4180,0,0,0,1,1,-1,0,30
4181,1,2,1,0,0,-1,0,30
4182,0,1,1,1,1,0,0,30
4183,0,0,1,-1,-1,-1,0,30
4184,0,1,0,0,0,-1,-1,30
4185,0,0,0,-1,-1,-2,0,30
4186,0,0,0,-1,0,-1,-1,30
4187,0,0,0,-1,-1,0,-1,30
4188,-1,0,0,-1,-1,-1,-1,30
4189,-1,0,0,-1,-1,-2,-1,30
4190,-2,0,-1,-2,-2,-1,-1,30
4191,-1,-1,0,-2,0,-1,0,30
4192,-1,0,1,-1,-1,-2,-1,30
4193,-1,0,-1,0,-1,-1,0,30
4194,0,0,1,0,0,-2,0,30
4195,0,1,1,0,0,-1,0,30
4196,0,1,1,-1,0,-1,1,30
4197,-1,1,1,0,0,0,0,30
4198,0,0,0,0,0,0,0,30
4199,0,0,1,1,0,1,0,30
4200,1,1,1,1,0,0,0,30
4201,1,1,1,0,0,0,1,30
4202,1,1,1,1,0,1,0,30
4203,0,0,2,0,0,1,0,30
4204,0,1,1,1,1,-1,1,30
4205,0,0,2,0,0,0,0,30
4206,0,0,2,0,0,0,0,30
4207,0,-1,0,1,0,0,1,30
4208,1,0,1,1,-1,-1,1,30
4209,0,0,1,0,0,1,0,30
4210,0,1,0,-1,-2,-1,0,30
4211,-1,-1,0,-1,-1,-1,0,30
4212,-1,0,0,0,-2,-1,-1,30
4213,0,0,0,-1,-2,-1,0,30
4214,-1,1,0,-2,-1,-2,-1,30
4215,-1,-1,0,-1,-1,-2,-1,30
4216,-1,-1,-1,-2,-1,-1,-2,30
4217,-2,-2,-1,-1,-1,-1,-1,30
4218,-1,-1,-1,-1,-2,-1,-3,30
4219,-1,-1,0,-1,-1,-1,-2,30
4220,0,-1,0,-1,0,0,-1,30
4221,0,0,0,-1,-1,-1,0,30
4222,0,0,-1,-2,-1,0,-1,30
4223,0,0,0,-1,-1,0,0,30
4224,-1,-1,0,0,-1,0,0,30
4225,-1,0,-1,0,-1,0,0,30
4226,-1,-1,-1,-1,0,-1,0,30
4227,-2,-1,0,-1,-1,0,1,30
4228,-1,-1,0,0,-1,0,0,30
4229,-1,-1,0,0,-1,0,0,30
4230,-1,-1,0,0,0,-1,-1,30
4231,-1,0,0,0,0,-1,0,30
4232,-1,0,1,-1,-1,-1,-1,30
4233,0,0,-1,0,-1,-1,0,30
4234,0,0,0,-1,-1,-1,0,30
4235,0,0,0,-1,-1,0,0,30
4236,-1,0,0,-1,-2,-1,0,30
4237,-2,0,-1,-1,-1,-1,-1,30
4238,-1,0,-2,-1,-1,-1,0,30
4239,-1,0,0,-1,0,-1,0,30
4240,-1,0,0,-1,-1,0,-1,30
4241,0,-1,-1,-1,-1,-1,0,30
4242,-1,-1,1,-1,0,-2,-1,30
4243,-1,-1,-1,-1,-2,-1,-1,30
4244,-2,-1,0,-1,-3,-1,-1,30
4245,-2,0,0,-2,-1,-2,-1,30
4246,-2,-1,-1,-2,-2,-2,-2,30
4247,-3,-1,-2,-2,-2,-1,-2,30
4248,-3,-2,-1,-2,-3,-2,-2,30
4249,-3,-2,-1,-3,-3,-2,-1,30
4250,-3,-1,-3,-2,-2,-2,-2,30
4251,-1,-2,-3,-2,-2,-1,-3,30
4252,-2,-2,-3,-2,-1,-2,-1,30
4253,-3,-2,-2,-1,-3,-3,-1,30
4254,-3,-2,-3,-3,-3,-3,-2,30
4255,-3,-2,-2,-1,-3,-3,-2,30
4256,-3,-1,-2,-1,-4,-3,-1,30
4257,-2,-3,-2,-3,-3,-3,-2,30
4258,-3,-2,-2,-2,-3,-3,-2,30
4259,-2,-2,-3,-2,-3,-4,-2,30
4260,-2,-2,-2,-2,-2,-3,-2,30
4261,-2,-3,-3,-2,-3,-2,-2,30
4262,-2,-2,-2,-1,-3,-2,-2,30
4263,-3,-3,-2,-2,-2,-2,-2,30
4264,-3,-2,-2,-2,-4,-3,-2,30
4265,-2,-2,-1,-1,-3,-3,-2,30
4266,-3,-1,-1,-2,-3,-3,-1,30
4267,-2,-1,-1,-1,-2,-2,-1,30
4268,-1,-1,-1,-1,-2,-2,-1,30
4269,-1,-1,-1,-1,-3,-1,-1,30
4270,0,-1,-1,-1,-3,-2,-1,30
4271,-2,-1,-1,0,-1,-1,-1,30
4272,-1,-2,-2,-1,-1,-2,-2,30
4273,-1,-1,-1,-1,-2,-1,-1,30
4274,-1,0,-1,-1,-2,-1,-1,30
4275,0,0,-1,0,-1,-2,0,30
4276,-1,0,0,0,-2,-1,0,30
4277,-1,-1,-1,-1,-2,-1,-1,30
4278,0,-1,-1,0,-2,-2,-1,30
4279,-1,0,-1,0,-2,0,-1,30
4280,-1,-1,-1,0,-1,0,0,30
4281,0,-1,-1,0,0,0,-2,30
4282,-1,0,-2,-1,0,-1,0,30
4283,-1,0,-1,0,0,0,-1,30
4284,0,0,0,0,-1,-1,-1,30
4285,-1,0,-1,0,0,-1,-1,30
4286,-2,0,-1,0,-1,0,-1,30
4287,-2,-2,-1,-1,-2,-1,-1,30
4288,-1,-1,-2,0,-1,-1,-1,30
4289,-1,-1,-1,0,-1,-1,-1,30
4290,0,-1,-1,0,-1,-1,-1,30
4291,-2,-1,-1,0,-2,-2,-2,30
4292,-2,-2,-1,-1,-1,-1,-1,30
4293,-1,-1,-1,-2,-1,-1,-1,30
4294,-2,0,-1,1,-1,-1,-2,30
4295,-1,-1,-1,0,-1,-1,-1,30
4296,-2,0,-1,0,-1,-1,-1,30
4297,-2,0,-2,-1,-2,-1,-1,30
4298,-2,0,-2,-1,-2,-1,-1,30
4299,-2,0,-1,0,-1,-1,-1,30
4300,-1,-1,-2,0,-1,-1,-1,30
4301,-1,0,-2,-1,-1,0,-1,30
4302,-2,-2,-2,-1,-1,-1,0,30
4303,-1,-1,-1,-2,-1,-1,0,30
4304,-2,0,-1,-1,-2,-1,-1,30
4305,-1,-1,-2,-1,-2,-1,-1,30
4306,-1,-1,-1,-1,-1,-1,-1,30
4307,-2,-2,-2,-1,-1,-2,-1,30
4308,-1,-1,-1,-1,-2,-1,0,30
4309,-2,-2,-1,-2,-2,-2,-1,30
4310,-2,-1,-2,-2,-2,-1,-1,30
4311,-2,0,-2,-1,-2,0,-1,30
4312,-1,-2,-2,-1,-2,-1,-1,30
4313,-3,-1,-1,-1,-2,-1,-1,30
4314,-2,-1,-3,-2,-2,-2,-2,30
4315,-2,-1,-2,-2,-2,-2,-2,30
4316,-2,-1,-2,-2,-3,-2,-3,30
4317,-2,-1,-2,-2,-2,-2,-2,30
4318,-2,-2,-2,-2,-1,-2,-2,30
4319,-3,-2,-2,-2,-2,-1,-2,30
4320,-2,-2,0,-1,-2,0,-2,30
4321,-1,-2,-1,-2,-2,0,-2,30
4322,-2,-1,-1,-1,-1,-1,-1,30
4323,-1,0,-1,-1,0,0,-1,30
4324,-1,0,-1,-1,-1,0,-1,30
4325,-1,0,0,0,0,1,-1,30
4326,0,0,1,-1,-1,1,-1,30
4327,-1,1,0,0,0,0,0,30
4328,0,1,0,-2,0,0,1,30
4329,0,2,1,-1,-1,1,1,30
4330,-1,0,1,0,0,0,1,30
4331,1,1,1,-1,0,1,0,30
4332,-1,1,1,0,0,1,-1,30
4333,0,1,2,-1,0,1,0,30
4334,0,0,1,0,-1,2,0,30
4335,0,1,1,1,0,1,1,30
4336,1,2,2,0,0,0,0,30
4337,0,1,1,1,0,1,0,30
4338,0,2,2,-1,1,0,0,30
4339,0,1,0,0,0,0,0,30
4340,-1,1,0,0,0,0,0,30
4341,0,1,1,0,0,2,0,30
4342,-1,1,2,-1,-1,1,0,30
4343,0,1,1,-1,0,0,0,30
4344,0,0,1,-1,0,0,-1,30
4345,0,1,1,-1,0,0,1,30
4346,0,0,1,-1,-1,0,0,30
4347,-2,-1,0,-1,0,0,-1,30
4348,-1,1,0,-1,-2,0,0,30
4349,-1,1,0,-1,0,0,0,30
4350,0,0,0,-1,0,-1,0,30
4351,-1,1,0,0,0,-1,0,30
4352,0,0,1,-2,-1,0,-1,30
4353,-1,0,0,-1,0,1,0,30
4354,0,0,-1,0,0,1,-1,30
4355,1,0,1,-1,-1,1,0,30
4356,0,0,0,-1,-1,0,-1,30
4357,-2,0,-1,0,0,0,-1,30
4358,0,-1,0,-1,-1,0,-1,30
4359,-2,-1,-1,-1,-1,-1,-1,30
4360,-1,0,0,0,0,-1,-1,30
4361,0,-1,-1,-2,-1,0,-1,30
4362,0,-2,0,-2,-1,-1,-1,30
4363,-1,-1,0,-1,0,0,-1,30
4364,0,-1,1,0,0,0,0,30
4365,0,-1,0,0,0,1,-1,30
4366,1,0,0,-1,0,0,1,30
4367,1,0,0,0,0,1,0,30
4368,0,0,1,-1,0,1,0,30
4369,1,0,-1,0,0,1,0,30
4370,0,-1,2,0,0,2,0,30
4371,0,0,1,0,1,2,1,30
4372,0,0,2,0,1,1,1,30
4373,1,-1,2,1,0,0,0,30
4374,1,0,1,2,1,2,-1,30
4375,0,-1,2,1,0,2,0,30
4376,1,0,1,1,0,2,-1,30
4377,1,0,1,0,-1,1,0,30
4378,1,1,2,0,0,1,0,30
4379,2,1,1,0,1,1,1,30
4380,2,1,2,1,1,1,1,30
4381,1,1,1,1,0,1,1,30
4382,1,0,2,0,1,2,1,30
4383,0,0,1,1,0,1,0,30
4384,1,0,1,0,0,1,0,30
4385,1,1,1,0,1,1,0,30
4386,1,1,1,0,1,1,0,30
4387,1,2,2,0,0,3,0,30
4388,1,1,2,0,1,2,1,30
4389,0,2,1,0,0,2,1,30
4390,2,1,1,0,1,1,1,30
4391,1,1,3,0,1,1,0,30
4392,0,1,2,0,1,2,0,30
4393,2,2,3,1,0,1,0,30
4394,2,2,2,1,1,1,1,30
4395,1,2,2,0,1,1,2,30
4396,1,2,2,1,0,1,1,30
4397,2,1,1,1,2,1,2,30
4398,2,2,2,0,1,1,1,30
4399,1,2,1,1,1,2,1,30
4400,0,1,2,1,2,1,2,30
4401,0,1,3,1,1,0,0,30
4402,1,1,2,1,1,2,2,30
4403,1,1,1,1,2,2,2,30
4404,1,1,2,1,1,2,0,30
4405,0,0,1,1,1,1,1,30
4406,1,0,1,1,0,1,0,30
4407,1,1,1,0,0,2,0,30
4408,0,1,2,0,0,2,0,30
4409,1,0,1,1,0,1,0,30
4410,0,1,1,0,0,0,1,30
4411,0,1,0,0,1,0,1,30
4412,0,0,2,1,0,1,0,30
4413,0,1,1,0,0,1,0,30
4414,1,0,1,0,0,1,-1,30
4415,1,0,1,0,0,1,0,30
4416,1,1,2,1,0,1,1,30
4417,1,1,1,1,0,1,0,30
4418,1,1,2,0,1,1,0,30
4419,1,1,1,0,-1,1,-1,30
4420,0,1,1,1,-1,0,0,30
4421,0,1,0,0,1,0,0,30
4422,1,1,0,0,1,1,0,30
4423,0,0,1,0,-1,0,0,30
4424,-1,1,0,0,-1,0,-1,30
4425,0,0,0,0,-1,0,0,30
4426,0,0,0,-1,-1,-2,-1,30
4427,-1,1,-1,-1,-1,-1,-1,30
4428,0,-1,0,-2,-1,-1,0,30
4429,-1,-1,-1,-1,0,-1,-1,30
4430,0,-2,-2,-1,-1,-2,-1,30
4431,0,-1,-1,-1,-1,-1,-1,30
4432,-1,0,-2,-1,-1,-1,-2,30
4433,-1,-2,-2,-1,-1,-1,-2,30
4434,0,-2,-2,-2,0,-1,-2,30
4435,-1,-1,-2,-1,-1,-1,-2,30
4436,0,-1,0,-2,0,-1,-1,30
4437,-1,-1,-1,-1,-2,-2,-2,30
4438,0,-1,-1,-2,0,-2,-2,30
4439,-1,-1,-1,-2,-1,-2,-2,30
4440,-1,0,-1,-2,-1,-1,-2,30
4441,-1,-1,-2,-2,-1,-2,-2,30
4442,-2,0,-2,-1,-1,-2,-2,30
4443,-1,0,-1,-1,-2,-1,-1,30
4444,-1,-1,-1,-2,-1,-2,-2,30
4445,0,-1,-3,-1,-1,-1,-1,30
4446,-1,-2,-1,-1,-1,-3,-1,30
4447,-1,-1,-1,-2,-1,-2,-2,30
4448,-1,-1,-2,-1,-2,-1,-1,30
4449,-1,-1,0,-1,0,-2,-1,30
4450,-2,-2,-1,-2,0,-1,-1,30
4451,-1,-1,-1,-1,-1,-1,-1,30
4452,-1,0,1,-1,0,-2,-1,30
4453,-1,-1,0,-1,0,-2,-2,30
4454,0,-1,-1,0,0,-2,-1,30
4455,0,-1,0,1,0,-1,-1,30
4456,0,0,0,-1,0,-1,0,30
4457,0,-1,-1,-1,0,-1,-1,30
4458,0,0,0,-1,0,-1,0,30
